objid,sample,asset_id,dr7objid,p_smooth,p_disk,p_star,is_smooth,is_disk,check
587738616483414166,original,114019,587738616483414166,0.9548055,0.0,0.045194503,True,False,True
587738616483414227,original,114020,587738616483414227,0.02720404,0.9683942,0.0,False,True,True
587738616483545189,original,114021,587738616483545189,0.93,0.07,0.0,True,False,True
587738616483676229,original,114023,587738616483676229,0.79078305,0.0724804,0.0,True,False,True
587738616484266084,original,114027,587738616484266084,0.73009837,0.27018675,0.07608257,True,False,True
587738616484397179,original,114028,587738616484397179,0.18783644,0.8442503,0.016576817,False,True,True
587738616484462627,original,114030,587738616484462627,0.78652704,0.19916122,0.038975883,True,False,True
587738616484528348,original,114032,587738616484528348,0.060689665,0.8324754,0.025998833,False,True,True
587738616484855930,original,114035,587738616484855930,0.7550822,0.14047378,0.07914971,True,False,True
587738616484855980,original,114037,587738616484855980,0.26933882,0.86564523,0.005884948,False,True,True
587738616485380221,original,114042,587738616485380221,0.96675485,0.0,0.033245172,True,False,True
587738616485380225,original,114043,587738616485380225,0.05193342,0.96962273,0.0,False,True,True
587738616485380241,original,114044,587738616485380241,0.9737311,0.0,0.026268875,True,False,True
587738616485445691,original,114046,587738616485445691,0.14408349,0.92228657,0.0,False,True,True
587738616485773405,original,114047,587738616485773405,0.14774771,0.9152652,0.0,False,True,True
587738616485839025,original,114048,587738616485839025,0.10836457,0.95433646,0.0008525327,False,True,True
587738616485839031,original,114049,587738616485839031,0.9432254,0.0,0.056774594,True,False,True
587738616485839036,original,114050,587738616485839036,0.017235946,0.9439498,0.0,False,True,True
587738616485969956,original,114052,587738616485969956,1.0,0.0,0.0,True,False,True
587738616485970071,original,114053,587738616485970071,0.28939733,0.8913411,0.00960368,False,True,True
587738616485970100,original,114054,587738616485970100,0.2071593,0.9043003,0.022268964,False,True,True
587738616486101055,original,114055,587738616486101055,0.06977146,0.90158325,0.0,False,True,True
587738616486297755,original,114057,587738616486297755,0.14295857,0.9027941,0.0,False,True,True
587738616486690937,original,114058,587738616486690937,0.22627056,0.9144823,0.0,False,True,True
587738616486821993,original,114060,587738616486821993,0.85149086,0.09127664,0.024434041,True,False,True
587738616487346311,original,114061,587738616487346311,0.91235167,0.041877862,0.0,True,False,True
587738616487346326,original,114062,587738616487346326,0.16563055,0.90380937,0.010470628,False,True,True
587738616487411724,original,114063,587738616487411724,0.0,1.0,0.0,False,True,True
587738616487477260,original,114064,587738616487477260,0.8101828,0.088600956,0.087110676,True,False,True
587738616487477286,original,114065,587738616487477286,0.16704747,0.93730706,0.0080743125,False,True,True
587738616487477478,original,114067,587738616487477478,0.21199761,0.88874805,0.023813369,False,True,True
587738616487608443,original,114068,587738616487608443,0.22712687,0.80408525,0.016830405,False,True,True
587738616488198219,original,114074,587738616488198219,0.0,1.0,0.0,False,True,True
587738616488198303,original,114078,587738616488198303,0.722,0.139,0.139,True,False,True
587738616488263759,original,114080,587738616488263759,0.9504387,0.0,0.049561348,True,False,True
587738616488263789,original,114081,587738616488263789,0.022048794,0.99294,0.0,False,True,True
587738616488591414,original,114085,587738616488591414,0.0,0.948,0.052,False,True,True
587738616488656985,original,114087,587738616488656985,0.873,0.06,0.067,True,False,True
587738616488657011,original,114089,587738616488657011,0.16582206,0.88770443,0.040951885,False,True,True
587738616488657013,original,114090,587738616488657013,0.0885811,0.8300163,0.011538368,False,True,True
587738616488657055,original,114091,587738616488657055,0.27786577,0.7164769,0.011351227,False,True,True
587738616488722495,original,114093,587738616488722495,0.73269534,0.21476339,0.07703811,True,False,True
587738616488722532,original,114094,587738616488722532,0.12796226,0.90995586,0.0,False,True,True
587738616488722560,original,114096,587738616488722560,0.20442611,0.91664493,0.0058791963,False,True,True
587738616488787987,original,114097,587738616488787987,0.19336437,0.8851472,0.02255356,False,True,True
587738616488788046,original,114098,587738616488788046,0.17891334,0.93059224,0.013265787,False,True,True
587738616488788078,original,114099,587738616488788078,0.23860411,0.8317498,0.0,False,True,True
587738616488853682,original,114100,587738616488853682,0.049631443,0.9835747,0.0,False,True,True
587738616488853688,original,114101,587738616488853688,0.0,1.0,0.0,False,True,True
587738616488984666,original,114103,587738616488984666,0.01958247,0.9803957,0.0,False,True,True
587738616489181268,original,114104,587738616489181268,0.14156109,0.92368627,0.0,False,True,True
587738616489443438,original,114109,587738616489443438,0.048,0.929,0.024,False,True,True
587738616489508981,original,114110,587738616489508981,0.214112,0.9170627,0.0,False,True,True
587738616489509005,original,114111,587738616489509005,0.19759572,0.8715453,0.01001001,False,True,True
587738616489574523,original,114112,587738616489574523,0.7141895,0.22502282,0.0,True,False,True
587738616489705486,original,114114,587738616489705486,0.7466605,0.047301687,0.12053993,True,False,True
587738616489902144,original,114121,587738616489902144,0.889929,0.25539753,0.0,True,False,True
587738616490098698,original,114124,587738616490098698,0.2145738,0.93649054,0.0046327407,False,True,True
587738616490229851,original,114126,587738616490229851,0.13051283,0.91442823,0.015782932,False,True,True
587738616490426510,original,114129,587738616490426510,0.8883609,0.08929056,0.04076544,True,False,True
587738616490623065,original,114130,587738616490623065,0.092074625,0.939,0.0,False,True,True
587738616490819719,original,114131,587738616490819719,0.0937243,0.8930166,0.033257373,False,True,True
587738616491343921,original,114134,587738616491343921,0.29220212,0.75678027,0.014304461,False,True,True
587738616491474956,original,114136,587738616491474956,0.09846521,0.89468575,0.009644152,False,True,True
587738616491606106,original,114137,587738616491606106,0.97031426,0.0,0.029685711,True,False,True
587738616491999312,original,114142,587738616491999312,0.91065407,0.046832792,0.0,True,False,True
587738616492195876,original,114144,587738616492195876,0.73675543,0.2544747,0.0,True,False,True
587738616492195971,original,114145,587738616492195971,0.7711604,0.08243217,0.016861666,True,False,True
587738616492261518,original,114146,587738616492261518,0.04075165,0.9276607,0.016620891,False,True,True
587738616493113458,original,114152,587738616493113458,0.11099216,0.92544025,0.0,False,True,True
587738616493178892,original,114153,587738616493178892,0.16678321,0.8003984,0.0696872,False,True,True
587738616493178955,original,114154,587738616493178955,0.037722792,0.9713865,0.0,False,True,True
587738616493244494,original,114156,587738616493244494,0.027697053,0.98914534,0.0,False,True,True
587738616493244530,original,114158,587738616493244530,0.2539455,0.795407,0.023121808,False,True,True
587738616493309978,original,114159,587738616493309978,0.018500257,0.98757774,0.008590032,False,True,True
587738616493375538,original,114161,587738616493375538,0.8871638,0.12342267,0.03792383,True,False,True
587738616493441167,original,114163,587738616493441167,0.8341708,0.10346391,0.027006866,True,False,True
587738616493506655,original,114165,587738616493506655,0.22178559,0.886592,0.02603926,False,True,True
587738616493506706,original,114166,587738616493506706,0.7756604,0.081580356,0.05414822,True,False,True
587738616493768778,original,114167,587738616493768778,0.04678504,0.9617566,0.015056087,False,True,True
587738616493768893,original,114168,587738616493768893,0.74091417,0.13725838,0.0,True,False,True
587738616754339983,original,114171,587738616754339983,0.1958277,0.8242852,0.018769966,False,True,True
587738617017729207,original,114174,587738617017729207,0.006950107,0.979347,0.014897894,False,True,True
587738617017991327,original,114175,587738617017991327,0.83025354,0.058533337,0.054744255,True,False,True
587738617018122300,original,114178,587738617018122300,0.16951229,0.8701299,0.032967035,False,True,True
587738617018581046,original,114180,587738617018581046,0.7904357,0.2256255,0.025346123,True,False,True
587738617018581101,original,114181,587738617018581101,0.9993672,0.0,0.0006328154,True,False,True
587738617018646676,original,114183,587738617018646676,0.17012528,0.8343548,0.0,False,True,True
587738617018777767,original,114186,587738617018777767,0.16417265,0.7760645,0.015740719,False,True,True
587738617020416006,original,114193,587738617020416006,0.84990895,0.0500731,0.080638275,True,False,True
587738617020940340,original,114197,587738617020940340,0.28701928,0.87814,0.0064989114,False,True,True
587738617021399197,original,114201,587738617021399197,0.2480671,0.7853884,0.01772421,False,True,True
587738617022054497,original,114208,587738617022054497,0.19836803,0.81394434,0.027167376,False,True,True
587738617022316609,original,114210,587738617022316609,0.0,1.0,0.0,False,True,True
587738617022513301,original,114213,587738617022513301,0.12982592,0.87997293,0.0,False,True,True
587738617022578834,original,114214,587738617022578834,0.7131821,0.24528536,0.0790935,True,False,True
587738617022775380,original,114215,587738617022775380,0.06886452,0.96735096,0.015597717,False,True,True
587738617022906540,original,114218,587738617022906540,0.12632972,0.8522428,0.0,False,True,True
587738617023496224,original,114223,587738617023496224,0.026201189,0.97175145,0.011073301,False,True,True
587738617023561840,original,114225,587738617023561840,0.11055522,0.9312659,0.0,False,True,True
587738617024544882,original,114234,587738617024544882,0.110743105,0.9147006,0.0,False,True,True
587738617024610327,original,114235,587738617024610327,0.9001291,0.048,0.033,True,False,True
587738617024675871,original,114237,587738617024675871,0.8483598,0.045,0.091,True,False,True
587738617024675926,original,114239,587738617024675926,0.14580686,0.81017894,0.022170732,False,True,True
587738617024741508,original,114241,587738617024741508,0.03484537,0.89559644,0.06022243,False,True,True
587738617025003576,original,114242,587738617025003576,0.7024121,0.24626297,0.024708912,True,False,True
587738617025069145,original,114243,587738617025069145,0.29145017,0.8641404,0.025588991,False,True,True
587738617025069165,original,114244,587738617025069165,0.11141838,0.8462628,0.0009686103,False,True,True
587738617025069215,original,114245,587738617025069215,0.85867965,0.052363604,0.0,True,False,True
587738617025069255,original,114247,587738617025069255,0.98089606,0.0,0.019103967,True,False,True
587738617025331243,original,114249,587738617025331243,0.86093503,0.1455668,0.032,True,False,True
587738617025396799,original,114253,587738617025396799,0.19197766,0.8329846,0.014246862,False,True,True
587738617025658883,original,114255,587738617025658883,0.019621413,0.99168277,0.0,False,True,True
587738617025790001,original,114256,587738617025790001,0.97355473,0.0,0.026445255,True,False,True
587738617025855607,original,114257,587738617025855607,0.9209287,0.01421935,0.060301464,True,False,True
587738617025921105,original,114258,587738617025921105,0.14169048,0.92581666,0.016712131,False,True,True
587738617025986562,original,114259,587738617025986562,0.74951786,0.20593895,0.09174883,True,False,True
587738617026117743,original,114263,587738617026117743,0.28755218,0.70760244,0.042212807,False,True,True
587738617026314257,original,114265,587738617026314257,0.71,0.046,0.244,True,False,True
587738617026642053,original,114267,587738617026642053,0.7928664,0.20997307,0.042644385,True,False,True
587738617026642060,original,114268,587738617026642060,0.86711407,0.04904479,0.093,True,False,True
587738617026838535,original,114269,587738617026838535,0.083305635,0.9044645,0.024453131,False,True,True
587738617026838654,original,114271,587738617026838654,0.7995417,0.12483999,0.055573497,True,False,True
587738617027362901,original,114272,587738617027362901,0.20917611,0.91514355,0.005350835,False,True,True
587738617027625098,original,114274,587738617027625098,0.21604374,0.8594799,0.020983996,False,True,True
587738617027952763,original,114277,587738617027952763,0.91631436,0.048552036,0.041359425,True,False,True
587738617027952824,original,114279,587738617027952824,0.8932949,0.05737908,0.05098432,True,False,True
587738617028083749,original,114280,587738617028083749,0.2919565,0.7355715,0.018320164,False,True,True
587738617028214791,original,114281,587738617028214791,0.7373574,0.11878427,0.13976136,True,False,True
587738617028280496,original,114282,587738617028280496,0.777505,0.21598035,0.0,True,False,True
587738617028739193,original,114283,587738617028739193,0.7607029,0.26118776,0.012756158,True,False,True
587738617029656665,original,114288,587738617029656665,0.8779096,0.122,0.003,True,False,True
587738617029722171,original,114291,587738617029722171,0.76094157,0.1601807,0.028942116,True,False,True
587738617029787791,original,114292,587738617029787791,0.7093846,0.119707786,0.051039916,True,False,True
587738617029918863,original,114293,587738617029918863,0.8479271,0.10704262,0.009757901,True,False,True
587738617030246511,original,114295,587738617030246511,0.24307714,0.8598078,0.0,False,True,True
587738617030574247,original,114300,587738617030574247,0.16569616,0.9462529,0.009752552,False,True,True
587738617285836937,original,114301,587738617285836937,0.70472735,0.2973308,0.025957577,True,False,True
587738617555386453,original,114308,587738617555386453,0.9210777,0.1531202,0.0076117166,True,False,True
587738617555386463,original,114309,587738617555386463,0.73144984,0.29827198,0.020932836,True,False,True
587738617555386486,original,114310,587738617555386486,0.26431522,0.7069338,0.0,False,True,True
587738617555451985,original,114312,587738617555451985,0.7146471,0.22020689,0.08955321,True,False,True
587738617555517479,original,114313,587738617555517479,0.0,0.978,0.022,False,True,True
587738617556041752,original,114320,587738617556041752,0.13324298,0.9249413,0.033251625,False,True,True
587738617556369499,original,114322,587738617556369499,0.8060001,0.03712196,0.10858683,True,False,True
587738617556369643,original,114324,587738617556369643,0.0,1.0,0.0,False,True,True
587738617556369663,original,114325,587738617556369663,0.89512885,0.047181547,0.025025025,True,False,True
587738617556434966,original,114327,587738617556434966,0.9054813,0.15611848,0.027716218,True,False,True
587738617556566147,original,114329,587738617556566147,0.7617892,0.12332081,0.1367019,True,False,True
587738617556631697,original,114330,587738617556631697,0.81848425,0.112742595,0.0,True,False,True
587738617556631746,original,114331,587738617556631746,0.9984416,0.0,0.0015584158,True,False,True
587738617557483694,original,114338,587738617557483694,0.27433512,0.7657076,0.010034137,False,True,True
587738617557549237,original,114341,587738617557549237,0.25817016,0.70382506,0.027993478,False,True,True
587738617557745800,original,114342,587738617557745800,0.8297498,0.0866027,0.046041526,True,False,True
587738617557876912,original,114343,587738617557876912,0.95726496,0.0,0.042735025,True,False,True
587738617557876949,original,114344,587738617557876949,0.9043774,0.0,0.095622584,True,False,True
587738617558007868,original,114346,587738617558007868,0.15680997,0.78699297,0.0,False,True,True
587738617558007985,original,114347,587738617558007985,0.28942263,0.7449149,0.0,False,True,True
587738617558073442,original,114348,587738617558073442,0.7087839,0.14956197,0.04056325,True,False,True
587738617558204566,original,114349,587738617558204566,0.9766333,0.0,0.023366684,True,False,True
587738617558270071,original,114351,587738617558270071,0.121738784,0.8926329,0.011904985,False,True,True
587738617558466718,original,114354,587738617558466718,0.016540533,0.98732245,0.0077775875,False,True,True
587738617558597758,original,114356,587738617558597758,0.040071283,0.9737687,0.0,False,True,True
587738617558663208,original,114357,587738617558663208,0.056363646,0.90887105,0.026882993,False,True,True
587738617558663336,original,114360,587738617558663336,0.0450246,0.98340535,0.0,False,True,True
587738617558728840,original,114362,587738617558728840,0.24348466,0.8896893,0.0,False,True,True
587738617558990865,original,114365,587738617558990865,0.8310594,0.12428821,0.0,True,False,True
587738617559253096,original,114367,587738617559253096,0.82128555,0.19956385,0.0,True,False,True
587738617559253132,original,114368,587738617559253132,0.8634211,0.06298029,0.01828978,True,False,True
587738617559449799,original,114372,587738617559449799,0.088,0.853,0.059,False,True,True
587738617559515222,original,114374,587738617559515222,0.7707595,0.29293343,0.05442289,True,False,True
587738617559515283,original,114375,587738617559515283,0.25922894,0.76881164,0.01993582,False,True,True
587738617559843027,original,114377,587738617559843027,0.848571,0.07636332,0.10121945,True,False,True
587738617559974013,original,114378,587738617559974013,0.085866965,0.89572674,0.049751107,False,True,True
587738617560301664,original,114381,587738617560301664,0.008039059,0.9908476,0.0,False,True,True
587738617560301666,original,114382,587738617560301666,0.23290966,0.78360796,0.031035429,False,True,True
587738617560367119,original,114384,587738617560367119,0.07598613,0.93118244,0.020278078,False,True,True
587738617560367229,original,114385,587738617560367229,0.03109266,0.9336496,0.0,False,True,True
587738617560367243,original,114386,587738617560367243,0.94661736,0.0,0.05338264,True,False,True
587738617560826039,original,114391,587738617560826039,0.07962073,0.9198954,0.020145401,False,True,True
587738617561219157,original,114398,587738617561219157,0.1345569,0.9123318,0.030725408,False,True,True
587738617561219170,original,114399,587738617561219170,0.97737795,0.0,0.022622075,True,False,True
587738617561284712,original,114401,587738617561284712,0.21718393,0.9457202,0.011020589,False,True,True
587738617561612343,original,114403,587738617561612343,0.29800463,0.82128024,0.028722908,False,True,True
587738617561874477,original,114404,587738617561874477,0.0,0.999,0.001,False,True,True
587738617561940092,original,114406,587738617561940092,0.112769686,0.9720246,0.0,False,True,True
587738617562071169,original,114407,587738617562071169,0.18698983,0.7367485,0.027176788,False,True,True
587738617562136592,original,114408,587738617562136592,0.029852355,0.9657118,0.0,False,True,True
587738617562202250,original,114409,587738617562202250,0.8280486,0.15506871,0.044059847,True,False,True
587738617562595458,original,114418,587738617562595458,0.034981593,0.98171514,0.0048927166,False,True,True
587738617562595492,original,114419,587738617562595492,0.92477715,0.0,0.07522286,True,False,True
587738617562660933,original,114420,587738617562660933,0.097526655,0.9209167,0.01213462,False,True,True
587738617562792075,original,114424,587738617562792075,0.19379987,0.8982047,0.0,False,True,True
587738617562988573,original,114427,587738617562988573,0.12845428,0.8962756,0.0,False,True,True
587738617563119720,original,114428,587738617563119720,0.18469788,0.78106153,0.033712324,False,True,True
587738617563250816,original,114430,587738617563250816,0.7468274,0.048358716,0.117383845,True,False,True
587738617563381893,original,114431,587738617563381893,0.016614985,0.9865768,0.00041091783,False,True,True
587738617563447423,original,114432,587738617563447423,0.14145057,0.80659425,0.0,False,True,True
587738617563512886,original,114433,587738617563512886,0.72089535,0.24754468,0.06998158,True,False,True
587738617563643942,original,114435,587738617563643942,0.0,1.0,0.0,False,True,True
587738617563971721,original,114439,587738617563971721,0.85103697,0.08761994,0.06362587,True,False,True
587738617564299336,original,114441,587738617564299336,0.774,0.091,0.135,True,False,True
587738617564692559,original,114442,587738617564692559,0.0828657,0.93211937,0.0008243081,False,True,True
587738617565216831,original,114445,587738617565216831,0.06578761,0.97856057,0.005548434,False,True,True
587738617565216832,original,114446,587738617565216832,0.06363612,0.9133996,0.025970299,False,True,True
587738617565282329,original,114449,587738617565282329,0.18846746,0.72663194,0.028795809,False,True,True
587738617566068868,original,114451,587738617566068868,0.823933,0.10234086,0.036857832,True,False,True
587738617566134403,original,114453,587738617566134403,0.03669918,0.98118526,0.0011365789,False,True,True
587738617566134414,original,114454,587738617566134414,0.08477151,0.8252163,0.0,False,True,True
587738617566265549,original,114455,587738617566265549,0.23459019,0.8858235,0.010383502,False,True,True
587738617566462068,original,114457,587738617566462068,0.22195663,0.92503804,0.0003134423,False,True,True
587738617566462078,original,114458,587738617566462078,0.13478553,0.740512,0.0034922552,False,True,True
587738617566527685,original,114459,587738617566527685,0.013514877,0.9680999,0.0,False,True,True
587738617566658645,original,114460,587738617566658645,0.0,1.0,0.0,False,True,True
587738617566789649,original,114461,587738617566789649,0.86598307,0.16464244,0.0,True,False,True
587738617566986364,original,114462,587738617566986364,0.1378947,0.80869985,0.023920212,False,True,True
587738617567445080,original,114471,587738617567445080,0.018557094,0.9751546,0.0,False,True,True
587738617828081841,original,114477,587738617828081841,0.21506189,0.8969063,0.0,False,True,True
587738618091208842,original,114478,587738618091208842,0.7965595,0.08659215,0.0,True,False,True
587738618091339868,original,114479,587738618091339868,0.08052244,0.977499,0.0,False,True,True
587738618091339906,original,114481,587738618091339906,0.094,0.843,0.063,False,True,True
587738618091405327,original,114482,587738618091405327,0.017884012,0.9748378,0.012626625,False,True,True
587738618091405405,original,114484,587738618091405405,0.09907853,0.80643743,0.00094836357,False,True,True
587738618091536479,original,114485,587738618091536479,0.098093316,0.97018427,0.0,False,True,True
587738618091733094,original,114488,587738618091733094,0.80704993,0.16311833,0.003616166,True,False,True
587738618092126365,original,114491,587738618092126365,0.28520066,0.8038575,0.02795738,False,True,True
587738618092650607,original,114498,587738618092650607,0.74887973,0.12788787,0.0,True,False,True
587738618092716121,original,114499,587738618092716121,0.27665177,0.92964005,0.0,False,True,True
587738618093109438,original,114500,587738618093109438,0.8257135,0.077487625,0.0,True,False,True
587738618093109447,original,114501,587738618093109447,0.7471576,0.13969098,0.023907272,True,False,True
587738618093174921,original,114502,587738618093174921,0.8121821,0.06323927,0.07588903,True,False,True
587738618093305915,original,114504,587738618093305915,0.28599703,0.90474313,0.0,False,True,True
587738618093305954,original,114505,587738618093305954,0.91057533,0.0,0.08942469,True,False,True
587738618093568120,original,114506,587738618093568120,0.80929655,0.27522013,0.023851745,True,False,True
587738618093830260,original,114507,587738618093830260,0.11575812,0.88065016,0.017816786,False,True,True
587738618093961262,original,114508,587738618093961262,0.86,0.1,0.04,True,False,True
587738618094026755,original,114509,587738618094026755,0.7124416,0.25055465,0.028653866,True,False,True
587738618094223437,original,114511,587738618094223437,0.7809892,0.09099075,0.020742796,True,False,True
587738618094485611,original,114515,587738618094485611,0.1401575,0.9721538,0.0026545692,False,True,True
587738618095337576,original,114523,587738618095337576,0.78345126,0.14541149,0.025017854,True,False,True
587738618095337640,original,114524,587738618095337640,0.254227,0.7176983,0.0,False,True,True
587738618095468656,original,114526,587738618095468656,0.2289925,0.82157826,0.0107178,False,True,True
587738618095534142,original,114528,587738618095534142,0.25570115,0.86666006,0.006553403,False,True,True
587738618095599750,original,114530,587738618095599750,0.16353008,0.91766226,0.0,False,True,True
587738618095599761,original,114531,587738618095599761,0.12632936,0.9553139,0.0,False,True,True
587738618095599787,original,114532,587738618095599787,0.16825546,0.8803168,0.020668406,False,True,True
587738618095665298,original,114534,587738618095665298,0.889,0.089,0.022,True,False,True
587738618095992896,original,114537,587738618095992896,0.235,0.763,0.002,False,True,True
587738618096255059,original,114539,587738618096255059,0.8309453,0.11973514,0.06191802,True,False,True
587738618096255121,original,114540,587738618096255121,0.91389173,0.034043197,0.018007554,True,False,True
587738618096844880,original,114542,587738618096844880,0.2,0.8,0.0,False,True,True
587738618097303650,original,114546,587738618097303650,0.2322954,0.73394483,0.0,False,True,True
587738618097369112,original,114548,587738618097369112,0.20273526,0.92113304,0.0007835143,False,True,True
587738618097434652,original,114549,587738618097434652,0.8469379,0.0860849,0.04387867,True,False,True
587738618097434750,original,114551,587738618097434750,0.03394994,0.9678192,0.007,False,True,True
587738618097565719,original,114555,587738618097565719,0.8902391,0.19230793,0.0,True,False,True
587738618097631320,original,114557,587738618097631320,0.10514439,0.9637877,0.0,False,True,True
587738618097631389,original,114558,587738618097631389,0.22640166,0.8271276,0.0,False,True,True
587738618097827973,original,114563,587738618097827973,0.26246274,0.7682923,0.0013484609,False,True,True
587738618097959006,original,114565,587738618097959006,0.021856122,0.98588854,0.0,False,True,True
587738618098024451,original,114568,587738618098024451,0.27127683,0.728,0.0,False,True,True
587738618098155635,original,114569,587738618098155635,0.0,0.9906047,0.009395318,False,True,True
587738618098221165,original,114570,587738618098221165,0.22136435,0.8844406,0.0011491043,False,True,True
587738618098352250,original,114572,587738618098352250,0.72879076,0.21935177,0.01482611,True,False,True
587738618098417730,original,114573,587738618098417730,0.7345034,0.19285712,0.065506764,True,False,True
587738618098614323,original,114576,587738618098614323,0.107298866,0.928,0.0,False,True,True
587738618098679878,original,114578,587738618098679878,0.100112006,0.933,0.0,False,True,True
587738618098679954,original,114579,587738618098679954,0.8491248,0.2691203,0.0142272925,True,False,True
587738618098745444,original,114581,587738618098745444,0.041969873,0.96545416,0.013839791,False,True,True
587738618098942058,original,114582,587738618098942058,0.14037237,0.819646,0.0,False,True,True
587738618098942128,original,114585,587738618098942128,0.8803697,0.16755784,0.022,True,False,True
587738618099007601,original,114587,587738618099007601,0.82730675,0.14479068,0.0,True,False,True
587738618099007653,original,114589,587738618099007653,0.18560217,0.7728915,0.01754486,False,True,True
587738618099007656,original,114590,587738618099007656,0.24354656,0.72480994,0.030892588,False,True,True
587738618099204244,original,114592,587738618099204244,0.2717149,0.8338622,0.0,False,True,True
587738618099204271,original,114593,587738618099204271,0.24899286,0.7327927,0.017546337,False,True,True
587738618099335252,original,114595,587738618099335252,0.12057029,0.94479764,0.0046366993,False,True,True
587738618099335258,original,114596,587738618099335258,0.7752388,0.1714608,0.05556858,True,False,True
587738618099335287,original,114598,587738618099335287,0.8259444,0.05403745,0.027474696,True,False,True
587738618099335334,original,114600,587738618099335334,0.76199734,0.14207032,0.020411966,True,False,True
587738618099400750,original,114601,587738618099400750,0.24572252,0.89685297,0.015796017,False,True,True
587738618099400803,original,114602,587738618099400803,0.21394981,0.9488904,0.0,False,True,True
587738618099662953,original,114608,587738618099662953,0.8644294,0.09820194,0.040402338,True,False,True
587738618099728472,original,114610,587738618099728472,0.09383065,0.98179054,0.0020886231,False,True,True
587738618100711510,original,114615,587738618100711510,0.84359723,0.08271398,0.02430042,True,False,True
587738618101432345,original,114618,587738618101432345,0.057273198,0.96063614,0.013986014,False,True,True
587738618101497950,original,114619,587738618101497950,0.84128636,0.21001667,0.0027314157,True,False,True
587738618101629015,original,114620,587738618101629015,0.9363115,0.09897047,0.0,True,False,True
587738618102153302,original,114625,587738618102153302,0.909,0.091,0.0,True,False,True
587738618103070828,original,114630,587738618103070828,0.18205598,0.90642625,0.01242715,False,True,True
587738618103136310,original,114632,587738618103136310,0.7439906,0.16269164,0.087655924,True,False,True
587738618103136353,original,114633,587738618103136353,0.77785397,0.17064376,0.050672974,True,False,True
587738618103267419,original,114637,587738618103267419,0.7283854,0.29355183,0.015268597,True,False,True
587738618103267421,original,114638,587738618103267421,0.03184547,0.9897072,0.0043269107,False,True,True
587738618103332987,original,114639,587738618103332987,0.18735726,0.7508719,0.0116467355,False,True,True
587738618103529575,original,114644,587738618103529575,0.099680394,0.9176855,0.0077508567,False,True,True
587738618103660624,original,114647,587738618103660624,0.7886442,0.1065492,0.01863626,True,False,True
587738618103857181,original,114649,587738618103857181,0.78983486,0.21515422,0.0,True,False,True
587738618103922723,original,114650,587738618103922723,0.77229947,0.24261287,0.025,True,False,True
587738618103922788,original,114651,587738618103922788,0.818,0.114,0.068,True,False,True
587738618104119409,original,114653,587738618104119409,0.020021953,0.99008876,0.0,False,True,True
587738618104119450,original,114654,587738618104119450,0.0068428437,0.9977134,0.0,False,True,True
587738618104184945,original,114655,587738618104184945,0.79808795,0.14918089,0.03441154,True,False,True
587738618104709131,original,114659,587738618104709131,0.09398661,0.9359726,0.0,False,True,True
587738946126545095,original,114661,587738946126545095,0.8053477,0.044724,0.11601511,True,False,True
587738946127200480,original,114662,587738946127200480,0.27681005,0.77923334,0.0204224,False,True,True
587738946127986850,original,114663,587738946127986850,0.20249066,0.85004306,0.031512946,False,True,True
587738946128707766,original,114666,587738946128707766,0.18878283,0.81099534,0.020765424,False,True,True
587738946129100932,original,114668,587738946129100932,0.29929954,0.7144426,0.020114131,False,True,True
587738946129363136,original,114670,587738946129363136,0.8623431,0.07402474,0.0,True,False,True
587738946129625192,original,114671,587738946129625192,0.073,0.927,0.0,False,True,True
587738946129756318,original,114672,587738946129756318,0.7206716,0.2884823,0.03498368,True,False,True
587738946130018319,original,114674,587738946130018319,0.8367718,0.16169123,0.031155601,True,False,True
587738946130018402,original,114675,587738946130018402,0.05216649,0.9628656,0.0027742917,False,True,True
587738946130018493,original,114677,587738946130018493,0.14500014,0.94429684,0.011617036,False,True,True
587738946130870377,original,114680,587738946130870377,0.87432307,0.027611542,0.062791705,True,False,True
587738946130935922,original,114682,587738946130935922,0.068205334,0.9727899,0.0014436247,False,True,True
587738946131132437,original,114686,587738946131132437,0.03,0.97,0.001,False,True,True
587738946131394637,original,114689,587738946131394637,0.29704812,0.78171176,0.051878616,False,True,True
587738946131525732,original,114690,587738946131525732,0.2956669,0.8937284,0.0137790525,False,True,True
587738946131591280,original,114691,587738946131591280,0.76778483,0.16543458,0.022641981,True,False,True
587738946131591323,original,114692,587738946131591323,0.23796447,0.9276986,0.011624814,False,True,True
587738946131722387,original,114694,587738946131722387,0.0,0.94568956,0.054310463,False,True,True
587738946132115605,original,114696,587738946132115605,0.06113352,0.93,0.023,False,True,True
587738946132574387,original,114700,587738946132574387,0.023500616,0.95661867,0.015871285,False,True,True
587738946132639909,original,114701,587738946132639909,0.01579833,0.9773282,0.017971965,False,True,True
587738946132770902,original,114703,587738946132770902,0.826,0.109,0.065,True,False,True
587738946132770904,original,114704,587738946132770904,0.787,0.135,0.078,True,False,True
587738946133622935,original,114710,587738946133622935,0.7656274,0.08992301,0.11624391,True,False,True
587738946133819410,original,114712,587738946133819410,0.19314785,0.85817677,0.028810691,False,True,True
587738946133819506,original,114714,587738946133819506,0.17807764,0.87730557,0.0,False,True,True
587738946134016099,original,114716,587738946134016099,0.24123965,0.8291007,0.0015393873,False,True,True
587738946134212711,original,114719,587738946134212711,0.2836872,0.79473335,0.009068481,False,True,True
